Column Name,Question,Values,,
G2P4_3,"G2P4.3.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?Dhanlakshmi scheme / Abaad Scheme","1=Yes
2=No",,
G2P4_4,"G2P4.4.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?Indira AwaasYojna (IAY) ","1=Yes
2=No",,
G2P4_5,"G2P4.5.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?Indira Gandhi MatritvaSahyogYojana (IGMSY)","1=Yes
2=No",,
G2P4_6,"G2P4.6.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?JananiSurakshaYojana (JSY)","1=Yes
2=No",,
G2P4_7,"G2P4.7.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?LPG / Cooking Gas subsidies","1=Yes
2=No",,
G2P4_8,"G2P4.8.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?MNREGA (Mahatma Gandhi National Rural Employment Guarantee Act)/NREGA/employment gurantee scheme ","1=Yes
2=No",,
G2P4_9,"G2P4.9.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?Pension, old age","1=Yes
2=No",,
G2P4_10,"G2P4.10.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?Pension, disability","1=Yes
2=No",,
G2P4_11,"G2P4.11.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?Pension, widow","1=Yes
2=No",,
G2P4_12,"G2P4.12.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?Pension, unemployment ","1=Yes
2=No",,
G2P4_13,"G2P4.13.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?Scholarship programs for students (for students in SC, ST and OBC categories) ","1=Yes
2=No",,
G2P4_14,"G2P4.14.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?Skill development, coaching, vocational training stipends ","1=Yes
2=No",,
G2P4_15,"G2P4.15.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?Laadli scheme      ","1=Yes
2=No",,
G2P4_16,"G2P4.16.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?MahamayaYojana ","1=Yes
2=No",,
G2P4_96,"G2P4.96.Was the payment received in full, i.e., the full amount minus any applicable transaction fees?Other (Specify)","1=Yes
2=No",,
G2P5_1,G2P5.1.Did you have to pay a bribe or other informal commission to access your payment?Antyodaya Anna Yojana (AAY),"1=Yes
2=No",,
G2P5_2,G2P5.2.Did you have to pay a bribe or other informal commission to access your payment?Fertilizer Subsidies ,"1=Yes
2=No",,
G2P5_3,G2P5.3.Did you have to pay a bribe or other informal commission to access your payment?Dhanlakshmi scheme / Abaad Scheme,"1=Yes
2=No",,
G2P5_4,G2P5.4.Did you have to pay a bribe or other informal commission to access your payment?Indira AwaasYojna (IAY) ,"1=Yes
2=No",,
G2P5_5,G2P5.5.Did you have to pay a bribe or other informal commission to access your payment?Indira Gandhi MatritvaSahyogYojana (IGMSY),"1=Yes
2=No",,
G2P5_6,G2P5.6.Did you have to pay a bribe or other informal commission to access your payment?JananiSurakshaYojana (JSY),"1=Yes
2=No",,
G2P5_7,G2P5.7.Did you have to pay a bribe or other informal commission to access your payment?LPG / Cooking Gas subsidies,"1=Yes
2=No",,
G2P5_8,G2P5.8.Did you have to pay a bribe or other informal commission to access your payment?MNREGA (Mahatma Gandhi National Rural Employment Guarantee Act)/NREGA/employment gurantee scheme ,"1=Yes
2=No",,
G2P5_9,"G2P5.9.Did you have to pay a bribe or other informal commission to access your payment?Pension, old age","1=Yes
2=No",,
G2P5_10,"G2P5.10.Did you have to pay a bribe or other informal commission to access your payment?Pension, disability","1=Yes
2=No",,
G2P5_11,"G2P5.11.Did you have to pay a bribe or other informal commission to access your payment?Pension, widow","1=Yes
2=No",,
G2P5_12,"G2P5.12.Did you have to pay a bribe or other informal commission to access your payment?Pension, unemployment ","1=Yes
2=No",,
G2P5_13,"G2P5.13.Did you have to pay a bribe or other informal commission to access your payment?Scholarship programs for students (for students in SC, ST and OBC categories) ","1=Yes
2=No",,
G2P5_14,"G2P5.14.Did you have to pay a bribe or other informal commission to access your payment?Skill development, coaching, vocational training stipends ","1=Yes
2=No",,
G2P5_15,G2P5.15.Did you have to pay a bribe or other informal commission to access your payment?Laadli scheme      ,"1=Yes
2=No",,
G2P5_16,G2P5.16.Did you have to pay a bribe or other informal commission to access your payment?MahamayaYojana ,"1=Yes
2=No",,
G2P5_96,G2P5.96.Did you have to pay a bribe or other informal commission to access your payment?Other (Specify),"1=Yes
2=No",,
MT1A,MT1A.Who decides on who should have a phone in your household?,"
1=Myself
2=My spouse 
3=My parents/guardian
4=My child (children) 
5=Brother
8=Sister
99=DK",,
MT2,MT2.Do you personally own a mobile phone?,"1=Yes
2=No",,
MT4_1,MT4.1. Which of the following statement apply to the mobile phone you have? My phone has Multiple SIM slots,"1=Yes
2=No",,
MT4_2,MT4.2. Which of the following statement apply to the mobile phone you have? My phone has a QWERTY keypad (i.eSingle alphabet on a single key),"1=Yes
2=No",,
MT4_3,MT4.3. Which of the following statement apply to the mobile phone you have? I can access the internet on my phone/s,"1=Yes
2=No",,
MT4_4,MT4.4. Which of the following statement apply to the mobile phone you have? I can send and receive email on my phone/s,"1=Yes
2=No",,
MT4_5,MT4.5. Which of the following statement apply to the mobile phone you have? My phones has a touch screen,"1=Yes
2=No",,
MT4_6,MT4.6. Which of the following statement apply to the mobile phone you have? I can download and install applications on my phones,"1=Yes
2=No",,
MT5,MT5.What was the main reason you obtained a mobile phone?,"1=To connect with other people whenever I want
2=To use social networks (Facebook, WhatsApp, Viber, Twitter, etc.)
3=To use mobile money services
4=Everyone else I know has one
5=Took advantage of a promotion
96=Other (Specify)
99=DK",,
MT6,MT6.How did you obtain your phone?,"1=I bought it myself
2=My spouse bought it for me / gave it to me
3=My parents bought it for me / gave it to me
4=My child (children) bought it for me / gave it to me
5=Other relative bought it for me / gave it to me
6=I found it
7=I don’t remember
96=Other (Specify)
99=DK",,
MT6A,MT6A.How frequently do you charge your phone/handset?,"1=Daily
2=Weekly
3=Every other week
4=Monthly
96=Other (Specify)
99=DK",,
MT6B,MT6B.Where do you charge your phone’s battery  most frequently?,"1=Home
2=Neighbor’s house
3=Mobile money agency
4=At work
5=A retail shop
6=In the car
96=Other (Specify)
99=DK",,
MT7,MT7.You said you don’t have a personal mobile phone. Do you use a mobile phone that belongs to someone else either by borrowing or paying for its use?,"1=Yes
2=No",,
MT7A,MT7A.Who do you mostly borrow a mobile phone from?,"1=My spouse 
2=My parents 
3=My child (children) 
4=Brother
5=Sister
6=Agent/shop
7=Neighbor/friend
96=Other (Specify)
99=DK",,
MT8,MT8.Do you pay to use someone else’s phone or do you borrow at no cost?,"1=I pay
2=I borrow at no cost",,
MT9,MT9.What is the main reason you do not have a mobile phone and do not use somebody else’s mobile phone?,"1=No one in our house owns a phone
2=I don’t have anyone to call
3=I am not allowed to use a phone by my spouse, parents or other family members 
4=Had phone, but it was lost, stolen, or broken
5=Had phone, but sold it for cash
6=Using a phone is against my culture/religion
7=I don’t have money to buy phone
8=I don’t have money to pay for Recharge / bill / top up
9=There is no network where I live/work
10=I don’t have a need to use a phone/Don’t want a phone
11=Don’t have ID to register SIM card
12=No electricity for charging the mobile phone in this area
13=Don’t know how to use one
14=I worry about what people in my community would think
15=No specific reason
96=Other (Specify)",,
MT10,MT10.Do you personally have an active/working SIM card?,"1=Yes
2=No/not sure",,
MT11,MT11.How many months ago did you last buy/acquire  a new sim card? It could be an additional / replacement SIM.,"N/A
01=Changed less than a month ago
98=Never changed SIM card /your mobile number
99=DK",,
MT13_1,MT13.1.Why did you get a SIM card with this provider? Aircel ,"1=Everyone I know has this provider
2=I wanted to use this provider’s mobile money service
3=I signed up during a promotional campaign
4=This provider is cheaper than other providers
5=I already had one SIM with this provider, got another one for convenience
6=Coverage is good in my area
7=The only option in my area
96=Other (Specify)
99=DK",,
MT13_2,MT13.2.Why did you get a SIM card with this provider? Airtel ,"1=Everyone I know has this provider
2=I wanted to use this provider’s mobile money service
3=I signed up during a promotional campaign
4=This provider is cheaper than other providers
5=I already had one SIM with this provider, got another one for convenience
6=Coverage is good in my area
7=The only option in my area
96=Other (Specify)
99=DK",,
MT13_3,MT13.3.Why did you get a SIM card with this provider? BSNL  ,"1=Everyone I know has this provider
2=I wanted to use this provider’s mobile money service
3=I signed up during a promotional campaign
4=This provider is cheaper than other providers
5=I already had one SIM with this provider, got another one for convenience
6=Coverage is good in my area
7=The only option in my area
96=Other (Specify)
99=DK",,
MT13_4,MT13.4.Why did you get a SIM card with this provider? Tata Docomo ,"1=Everyone I know has this provider
2=I wanted to use this provider’s mobile money service
3=I signed up during a promotional campaign
4=This provider is cheaper than other providers
5=I already had one SIM with this provider, got another one for convenience
6=Coverage is good in my area
7=The only option in my area
96=Other (Specify)
99=DK",,
MT13_5,MT13.5.Why did you get a SIM card with this provider? Tata Indicom ,"1=Everyone I know has this provider
2=I wanted to use this provider’s mobile money service
3=I signed up during a promotional campaign
4=This provider is cheaper than other providers
5=I already had one SIM with this provider, got another one for convenience
6=Coverage is good in my area
7=The only option in my area
96=Other (Specify)
99=DK",,
